letter_idx,sentence,top_emotion,top_emotion_score,joy,neutral,sadness,surprise,anger,fear,disgust,second_emotion_score,confidence_gap,second_emotion
38,"When I took my leave of her, I was complimented with perfumes, as at the grand vizier's, and presented with a very fine embroidered handkerchief.",joy,0.4821182191371918,0.4821182191371918,0.07379178702831268,0.008004510775208473,0.005974280647933483,0.017751803621649742,0.002358047291636467,0.41000139713287354,0.41000139713287354,0.07211682200431824,disgust
38,"Her slaves were to the number of thirty, besides ten little ones, the eldest not above seven years old.",neutral,0.8647225499153137,0.040602948516607285,0.8647225499153137,0.02673666924238205,0.038725558668375015,0.0035484624095261097,0.0030273511074483395,0.02263646572828293,0.040602948516607285,0.8241196013987064,joy
38,"These were the most beautiful girls I ever saw, all richly dressed; and I observed that the sultana took a great deal of pleasure in these lovely children, which is a vast expence; for there is not a handsome girl of that age to be bought under a hundred pounds sterling.",disgust,0.5455719232559204,0.22264568507671356,0.1681561917066574,0.0223919115960598,0.024795174598693848,0.01389907207340002,0.0025400198064744473,0.5455719232559204,0.22264568507671356,0.32292623817920685,joy
38,"They wore little garlands of flowers, and their own hair, braided, which was all their head-dress; but their habits were all of gold stuffs.",disgust,0.5056815147399902,0.004844654351472855,0.43734392523765564,0.012352705001831055,0.015440172515809536,0.020960450172424316,0.0033765153493732214,0.5056815147399902,0.43734392523765564,0.0683375895023346,neutral
38,"These served her coffee kneeling; brought water when she washed, &c.--'Tis a great part of the work of the older slaves to take care of these young girls, to learn them to embroider, and to serve them as carefully as if they were children of the family.",neutral,0.4065367579460144,0.08707815408706665,0.4065367579460144,0.031606897711753845,0.01621665433049202,0.050675176084041595,0.033941932022571564,0.3739444315433502,0.3739444315433502,0.032592326402664185,disgust
38,"Now, do you imagine I have entertained you, all this while, with a relation that has, at least, received many embellishments from my hand?",neutral,0.7708373069763184,0.04200613126158714,0.7708373069763184,0.0047476161271333694,0.1358388364315033,0.026555443182587624,0.00256046699360013,0.01745418645441532,0.1358388364315033,0.6349984705448151,surprise
38,"This, you will say, is but too like the Arabian tales.--These embroidered napkins!",surprise,0.407604455947876,0.07769937068223953,0.30523961782455444,0.018495114520192146,0.407604455947876,0.057124778628349304,0.005734944250434637,0.12810176610946655,0.30523961782455444,0.10236483812332153,neutral
38,"and a jewel as large as a turkey's egg!--You forget, dear sister, those very tales were written by an author of this country, and (excepting the enchantments) are a real representation of the manners here.",neutral,0.7249804139137268,0.029963774606585503,0.7249804139137268,0.013571091927587986,0.19305573403835297,0.017558244988322258,0.0030530747026205063,0.017817765474319458,0.19305573403835297,0.5319246798753738,surprise
38,"We travellers are in very hard circumstances: If we say nothing but what has been said before us, _we are dull, and we have  observed nothing_.",sadness,0.9479253888130188,0.003361094044521451,0.021886184811592102,0.9479253888130188,0.005625491496175528,0.006214965600520372,0.007615936454385519,0.007371010724455118,0.021886184811592102,0.9260392040014267,neutral
38,"If we tell any thing new, we are laughed at as _fabulous and romantic_, not allowing either for the difference of ranks, which affords difference of company, or more curiosity, or the change of customs, that happen every twenty years in every country.",neutral,0.722690224647522,0.13670945167541504,0.722690224647522,0.005097233224660158,0.011554124765098095,0.038004908710718155,0.0017219536239281297,0.08422207832336426,0.13670945167541504,0.5859807729721069,joy
38,"But the truth is, people judge of travellers, exactly with the same candour, good nature, and impartiality, they judge of their neighbours upon all occasions.",neutral,0.9374688267707825,0.005179122556000948,0.9374688267707825,0.00255051301792264,0.0046955314464867115,0.02070038951933384,0.002210417529568076,0.027195291593670845,0.027195291593670845,0.9102735351771116,disgust
38,"For my part, if I live to return amongst you, I am so well acquainted with the morals of all my dear friends and acquaintances, that I am resolved to tell them nothing at all, to avoid the imputation (which their charity would certainly incline them to) of my telling too much.",neutral,0.3795984983444214,0.18920814990997314,0.3795984983444214,0.07071148604154587,0.004040184430778027,0.1387469619512558,0.016268528997898102,0.20142622292041779,0.20142622292041779,0.1781722754240036,disgust
38,"But I depend upon your knowing me enough, to believe whatever I seriously assert for truth; though I give you leave to be surprised at an account so new to you.",surprise,0.9773645997047424,0.002697471994906664,0.012260230258107185,0.000999931595288217,0.9773645997047424,0.004313385579735041,0.0011848843423649669,0.0011794822057709098,0.012260230258107185,0.9651043694466352,neutral
38,"But what would you say if I told you, that I have been in a haram, where the winter apartment was wainscoted (sic) with inlaid work of mother of pearl, ivory of different colours, and olive wood, exactly like the little boxes you have seen brought Out of this country; and in whose rooms designed for summer, the walls are all crusted with japan china, the roofs gilt, and the floors spread with the finest Persian carpets?",neutral,0.37300437688827515,0.004124987870454788,0.37300437688827515,0.02831200882792473,0.23897306621074677,0.04768625646829605,0.010398364625871181,0.2975009083747864,0.2975009083747864,0.07550346851348877,disgust
38,"Yet there is nothing more true; such is the palace of my lovely friend, the fair Fatima, whom I was acquainted with at Adrianople.",neutral,0.3110364079475403,0.02435999922454357,0.3110364079475403,0.08349235355854034,0.23824667930603027,0.09514472633600235,0.022969719022512436,0.22475016117095947,0.23824667930603027,0.07278972864151001,surprise
38,"I went to visit her yesterday; and, if possible, she appeared to me handsomer than before.",surprise,0.4351252019405365,0.28202009201049805,0.24419966340065002,0.023289721459150314,0.4351252019405365,0.0026540514081716537,0.008291649632155895,0.004419584292918444,0.28202009201049805,0.15310510993003845,joy
38,"She met me at the door of her chamber, and, giving me her hand With the best grace in the world; You Christian ladies (said she, with a smile that made her as beautiful as an angel) have the reputation of inconstancy, and I did not expect, whatever goodness you expressed for me at Adrianople, that I should ever see you again.",neutral,0.40207982063293457,0.28995367884635925,0.40207982063293457,0.01311168447136879,0.10332760959863663,0.02699611335992813,0.01418993715196848,0.15034110844135284,0.28995367884635925,0.11212614178657532,joy
38,"But I am now convinced that I have really the happiness of pleasing you; and, if you knew how I speak of you amongst our ladies, you would be assured, that you do me justice in making me your friend.",joy,0.9363104104995728,0.9363104104995728,0.041945502161979675,0.0033549994695931673,0.0025954588782042265,0.007922590710222721,0.0033533996902406216,0.004517692141234875,0.041945502161979675,0.8943649083375931,neutral
38,"She placed me in the corner of the sofa, and I spent the afternoon in her conversation, with the greatest pleasure in the world.--The sultana Hafiten is, what one Would naturally expect to find a Turkish lady, willing to oblige, but not knowing how to go about it; and 'tis easy to see, in her manner, that she has lived excluded from the world.",disgust,0.5074893832206726,0.11514336615800858,0.09614250063896179,0.21243183314800262,0.017227105796337128,0.04636114835739136,0.005204703193157911,0.5074893832206726,0.21243183314800262,0.29505755007267,sadness
38,"But Fatima has all the politeness and good breeding of a court, with an air that inspires, at once, respect and tenderness; and now, that I understand her language, I find her wit as agreeable as her beauty.",joy,0.6458542943000793,0.6458542943000793,0.26885098218917847,0.010274305008351803,0.005209905561059713,0.013478280045092106,0.0007936241454444826,0.055538635700941086,0.26885098218917847,0.3770033121109009,neutral
38,"She is very carious after the manners of other countries, and has not the partiality for her own, so common in little minds.",neutral,0.8745823502540588,0.0038210200145840645,0.8745823502540588,0.007699359208345413,0.012066726572811604,0.007826053537428379,0.0019214312778785825,0.09208299219608307,0.09208299219608307,0.7824993580579758,disgust
38,"A Greek that I carried with me, who had never seen her before, (nor could have been admitted now, if she had not been in my train,) shewed that surprise at her beauty and manners, which is unavoidable at the first sight, and said to me in Italian,--_This is no Turkish lady, she is certainly some Christian_.--Fatima guessed she spoke of her, and asked what she said.",surprise,0.9589880704879761,0.014114881865680218,0.01363626029342413,0.001977719599381089,0.9589880704879761,0.005356738343834877,0.004281168803572655,0.0016452211420983076,0.014114881865680218,0.9448731886222959,joy
38,"I would not have told her, thinking she would have been no better pleased with the compliment, than one of our court beauties to be told she had the air of a Turk; but the Greek lady told it to her; and she smiled, saying, _It is not the first time I have heard so: my mother was a Poloneze, taken at the siege of Caminiec; and my father used to rally me, saying, He believed his Christian wife had found some gallant; for that I had not the air of a Turkish girl_.--I assured her, that if all the Turkish ladies were like her, it was absolute necessary to confine them from public view, for the repose of mankind; and proceeded to tell her, what a noise such a face as hers would make in London or Paris.",joy,0.3488321304321289,0.3488321304321289,0.2360360026359558,0.012007004581391811,0.018361547961831093,0.04849357530474663,0.008600099943578243,0.3276696801185608,0.3276696801185608,0.021162450313568115,disgust
38,"_I can't believe you_, replied she agreeably; _if beauty was so much valued in your country, as you say, they would never have suffered you to leave it_.--Perhaps, dear sister, you laugh at my vanity in repeating this compliment; but I only do it, as I think it very well turned, and give it you as an instance of the spirit of her conversation.",surprise,0.5008432865142822,0.193027064204216,0.18196992576122284,0.02095191180706024,0.5008432865142822,0.08052488416433334,0.010501222684979439,0.012181656435132027,0.193027064204216,0.3078162223100662,joy
38,"Her house was magnificently furnished, and very well fancied; her winter rooms being furnished with figured velvet, on gold grounds, and those for summer, with fine Indian quilting embroidered with gold.",joy,0.7817990779876709,0.7817990779876709,0.1378052681684494,0.011816222220659256,0.014587991870939732,0.010373697616159916,0.0015866359462961555,0.04203107953071594,0.1378052681684494,0.6439938098192215,neutral
38,The houses of the great Turkish ladies are kept clean with as much nicety as those in Holland.,neutral,0.9044799208641052,0.016215596348047256,0.9044799208641052,0.007630796637386084,0.004651629365980625,0.006966326851397753,0.00196183193475008,0.05809382349252701,0.05809382349252701,0.8463860973715782,disgust
38,"This was situated in a high part of the town; and from the window of her summer apartment, we had the prospect of the sea, the islands, and the Asian mountains.--My letter is insensibly grown so long, I am ashamed of it.",disgust,0.8944590091705322,0.00230048643425107,0.035111092031002045,0.030057784169912338,0.010143525898456573,0.0032175197266042233,0.02471071295440197,0.8944590091705322,0.035111092031002045,0.8593479171395302,neutral
38,This is a very bad symptom.,disgust,0.8730617761611938,0.0008256862056441605,0.016397103667259216,0.030047884210944176,0.002299376530572772,0.024183252826333046,0.053184960037469864,0.8730617761611938,0.053184960037469864,0.819876816123724,fear
38,'Tis well if I don't degenerate into a downright story-teller.,disgust,0.5258183479309082,0.015010424889624119,0.3202138841152191,0.042314887046813965,0.003411186160519719,0.07292162626981735,0.020309701561927795,0.5258183479309082,0.3202138841152191,0.2056044638156891,neutral
38,"It may be, our proverb, that _knowledge is no burden_, may be true, as to one's self but knowing too much, is very apt to make us troublesome to other people.",anger,0.44556623697280884,0.013052280060946941,0.28063157200813293,0.0680031031370163,0.003790956689044833,0.44556623697280884,0.09786862879991531,0.0910872220993042,0.28063157200813293,0.1649346649646759,neutral
38,"I am, &c, &c.",neutral,0.6513891220092773,0.06668077409267426,0.6513891220092773,0.1677403599023819,0.07808002084493637,0.011358694173395634,0.014719448052346706,0.010031585581600666,0.1677403599023819,0.48364876210689545,sadness
39,"I AM extremely pleased, my dear lady, that you have, at length, found a commission for me, that I can answer, without disappointing your expectations; though I must tell you, that it is not so easy as perhaps you think it; and that if my curiosity had not been more diligent than any other stranger's has ever yet been, I must have answered you with an excuse, as, I was forced to do, when you desired me to buy you a Greek slave.",joy,0.916702389717102,0.916702389717102,0.05176501348614693,0.00461209611967206,0.012993949465453625,0.007271206472069025,0.001064153155311942,0.005591152235865593,0.05176501348614693,0.8649373762309551,neutral
39,"I have got for you, as you desire, a Turkish love-letter, which I have put into a little box, and ordered the captain of the Smyrniote to deliver it to you with this letter.",neutral,0.9226039052009583,0.02411014400422573,0.9226039052009583,0.008803035132586956,0.019937772303819656,0.01616116799414158,0.0018490151269361377,0.006534942425787449,0.02411014400422573,0.8984937611967325,joy
39,"The translation of it is literally as follows: The first piece you should pull out of the purse, is a little pearl, which is in Turkish called _Ingi_, and must be understood in this manner: Ingi,              Sensin Uzellerin gingi _Pearl_,          _Fairest of the young_.",joy,0.4377935230731964,0.4377935230731964,0.2995586395263672,0.04802018776535988,0.12770670652389526,0.03269759193062782,0.03939216956496239,0.014831225387752056,0.2995586395263672,0.13823488354682922,neutral
39,"Caremfil,          Caremfilsen cararen yok _Clove_,           Conge gulsum timarin yok Benseny chok than severim Senin benden, haberin yok.",joy,0.4531412422657013,0.4531412422657013,0.14128592610359192,0.13697047531604767,0.2383555769920349,0.012021082453429699,0.014794442802667618,0.0034312382340431213,0.2383555769920349,0.21478566527366638,surprise
39,"_You are as slender as the clove!_ _You are an unblown rose!_ _I have long loved you, and you have not known it!_ Pul,               Derdime derman bul _Jonquil_,        _Have pity on my passion!_ Kihat,             Birlerum sahat sahat _Paper_,          _I faint every hour!_ Ermus,             Ver bixe bir umut _Pear_,           _Give me some hope._ Jabun,             Derdinden oldum zabun _Soap_,           _I am sick with love._ Chemur,            Ben oliyim size umur _Coal_,           _May I die, and all my years be yours!_ GUl                Ben aglarum sen gul _A rose_,         _May you be pleased, and your sorrows mine!_ Hasir,             Oliim sana yazir _A straw_,        _Suffer me to be your slave._ Jo ho,             Ustune bulunmaz pahu _Cloth_,          _Your price is not to be found._ Tartsin,           Sen ghel ben chekeim senin hargin _Cinnamon_,       _But my fortune is yours._ Giro,              Esking-ilen oldum ghira _A match_,        _I burn, I burn!",sadness,0.8420056700706482,0.02970222756266594,0.01762058399617672,0.8420056700706482,0.06065499782562256,0.008833796717226505,0.039162348955869675,0.0020204184111207724,0.06065499782562256,0.7813506722450256,surprise
39,"my flame consumes me!_ Sirma,             Uzunu benden a yirma _Goldthread_,     _Don't turn away your face._ Satch,             Bazmazum tatch _Hair_,           _Crown of my head!_ Uzum               Benim iki Guzum _Grape_,          _My eyes!_ Til,               Ulugorum tez ghel _Gold wire_,      _I die--come quickly._ And, by way of postscript: Beber,             Bize bir dogm haber _Pepper_,         _Send me an answer._ You see this letter is all in verse, and I can assure you, there is as much fancy shewn in the choice of them, as in the most studied expressions of our letters; there being, I believe, a million of verses designed for this use.",surprise,0.33900007605552673,0.1509929597377777,0.10724804550409317,0.2348022162914276,0.33900007605552673,0.13865827023983002,0.021264709532260895,0.008033723570406437,0.2348022162914276,0.10419785976409912,sadness
39,"There is no colour, no flower, no weed, no fruit, herb, pebble, or feather, that has not a verse belonging to it; and you may quarrel, reproach, or send letters of passion, friendship, or civility, or even Of news, without ever inking your fingers.",anger,0.8406369686126709,0.0020069738384336233,0.03691587224602699,0.006991545204073191,0.001570555497892201,0.8406369686126709,0.004313851241022348,0.1075642853975296,0.1075642853975296,0.7330726832151413,disgust
39,"I FANCY you are now wondering at my profound learning; but, alas!",surprise,0.9098930358886719,0.007441530469805002,0.02865363284945488,0.038348063826560974,0.9098930358886719,0.005996689200401306,0.004656513221561909,0.00501050753518939,0.038348063826560974,0.8715449720621109,sadness
39,"dear madam, I am almost fallen into the misfortune so common to the ambitious; while they are employed on distant insignificant conquests abroad, a rebellion starts up at home;--I am in great danger of losing my English.",fear,0.8065908551216125,0.003405618714168668,0.006238881032913923,0.169042706489563,0.0050629922188818455,0.007726570591330528,0.8065908551216125,0.0019323246087878942,0.169042706489563,0.6375481486320496,sadness
39,"I find 'tis not half so easy to me to write in it, as it was a twelvemonth ago.",neutral,0.5889616012573242,0.04230526462197304,0.5889616012573242,0.1288929432630539,0.2132127583026886,0.006891326978802681,0.008636385202407837,0.011099704541265965,0.2132127583026886,0.3757488429546356,surprise
39,"I am forced to study for expressions, and must leave off all other languages, and try to learn my mother tongue.--Human understanding is as much limited as human power, or human strength.",disgust,0.2586323916912079,0.0034515587612986565,0.07743853330612183,0.24063630402088165,0.003298457944765687,0.20411282777786255,0.21242989599704742,0.2586323916912079,0.24063630402088165,0.017996087670326233,sadness
39,"The memory can retain but a certain number of images; and 'tis as impossible for one human creature to be perfect master of ten different languages, as to have, in perfect subjection, ten different kingdoms, or to fight against ten men at a time; I am afraid I shall at last know none as I should do.",fear,0.9845718145370483,0.0010066698305308819,0.006164075341075659,0.00418917927891016,0.0014807197730988264,0.0015449763741344213,0.9845718145370483,0.001042622490786016,0.006164075341075659,0.9784077391959727,neutral
39,"I live in a place, that very well represents the tower of Babel: in Pera they speak Turkish, Greek, Hebrew, Armenian, Arabic, Persian, Russian, Sclavonian, Walachian, German, Dutch, French, English, Italian, Hungarian; and, what is worse, there are ten of these languages spoken in my own family.",disgust,0.9263242483139038,0.0005099172121845186,0.00824446976184845,0.003676757914945483,0.0009838229743763804,0.05655515938997269,0.003705650335177779,0.9263242483139038,0.05655515938997269,0.8697690889239311,anger
39,"My grooms are Arabs; my footmen French, English, and Germans; my nurse an Armenian; my house-maids Russians; half a dozen other servants, Greeks; my steward an Italian; my janizaries Turks; so that I live in the perpetual hearing of this medley of sounds, which produces a very extraordinary effect upon the people that are born here; for they learn all these languages at the same time, and without knowing any of them well enough to write or read in it.",neutral,0.580148458480835,0.03967016562819481,0.580148458480835,0.009361764416098595,0.3343833088874817,0.00971684418618679,0.012820436619222164,0.01389897521585226,0.3343833088874817,0.24576514959335327,surprise
39,"There are very few men, women, or even children here, that have not the same compass of words in five or six of them.",neutral,0.9517782330513,0.001979974564164877,0.9517782330513,0.005500870291143656,0.029480673372745514,0.00369855179451406,0.0013273624936118722,0.006234358064830303,0.029480673372745514,0.9222975596785545,surprise
39,"I know, myself, several infants of three or four years old, that speak Italian, French, Greek, Turkish, and Russian, which last they learn of their nurses, who are generally of that country.",neutral,0.935492992401123,0.006820560432970524,0.935492992401123,0.004908256232738495,0.026046793907880783,0.003712097182869911,0.004673436284065247,0.01834581233561039,0.026046793907880783,0.9094461984932423,surprise
39,"This seems almost incredible to you, and is, in my mind, one of the most curious things in this country, and takes off very much from the merit of our ladies, who set up for such extraordinary geniuses, upon the credit of some superficial knowledge of French and Italian.",surprise,0.9059397578239441,0.004826701711863279,0.07380782812833786,0.0012953979894518852,0.9059397578239441,0.0041814688593149185,0.003969761077314615,0.005979116074740887,0.07380782812833786,0.8321319296956062,neutral
39,"AS I prefer English to all the rest, I am extremely mortified at the daily decay of it in my head, where I'll assure you (with grief of heart) it is reduced to such a small number of words, I cannot recollect any tolerable phrase to conclude my letter with, and am forced to tell your ladyship very bluntly, that I am, Your's, &C. &c.",disgust,0.3358210623264313,0.0026602433063089848,0.01787267066538334,0.3283374309539795,0.004779946990311146,0.08341126888990402,0.2271173596382141,0.3358210623264313,0.3283374309539795,0.007483631372451782,sadness
40,AT length I have heard from my dear Lady B---- for the first time.,disgust,0.6871463656425476,0.08737789839506149,0.12471039593219757,0.009354918263852596,0.045712660998106,0.018958525732159615,0.02673921547830105,0.6871463656425476,0.12471039593219757,0.56243596971035,neutral
40,"I am persuaded you have had the goodness to write before, but I have had the ill fortune to lose your letters.",sadness,0.6372712850570679,0.06397480517625809,0.20546117424964905,0.6372712850570679,0.007344420999288559,0.019300097599625587,0.04358210042119026,0.023066138848662376,0.20546117424964905,0.4318101108074188,neutral
40,"Since my last, I have staid (sic) quietly at Constantinople, a city that I ought in conscience to give your ladyship a right notion of, since I know you can have none but what is partial and mistaken from the writings of travellers.",neutral,0.39922770857810974,0.012208214029669762,0.39922770857810974,0.10760574042797089,0.002292325720191002,0.10455254465341568,0.15939925611019135,0.2147141993045807,0.2147141993045807,0.18451350927352905,disgust
40,"'Tis certain, there are many people that pass years here in Pera, without having ever seen it, and yet they all pretend to describe it.",neutral,0.5459105372428894,0.003898381954059005,0.5459105372428894,0.02444562129676342,0.2056494504213333,0.056612368673086166,0.009068259038031101,0.15441542863845825,0.2056494504213333,0.3402610868215561,surprise
40,"Pera, Tophana, and Galata, wholly inhabited by French Christians (and which, together, make the appearance of a very fine town,) are divided from it by the sea, which is not above half so broad as the broadest part of the Thames; but the Christian men are loth to hazard the adventures they sometimes meet with amongst the _levents_ or seamen, (worse monsters than our watermen) and the women must cover their faces to go there, which they have a perfect aversion to do.",fear,0.3732549846172333,0.013106243684887886,0.28454524278640747,0.026124006137251854,0.003920144867151976,0.05885261669754982,0.3732549846172333,0.24019677937030792,0.28454524278640747,0.0887097418308258,neutral
40,"'Tis true, they wear veils in Pera, but they are such as only serve to shew their beauty to more advantage, and would not be permitted in Constantinople.",disgust,0.42145228385925293,0.004101648926734924,0.39208900928497314,0.07872618734836578,0.006146133411675692,0.081085704267025,0.01639912649989128,0.42145228385925293,0.39208900928497314,0.029363274574279785,neutral
40,These reasons deter almost every creature from seeing it; and the French ambassadress will return to France (I believe) without ever having been there.,neutral,0.49791157245635986,0.0075552742928266525,0.49791157245635986,0.035531166940927505,0.0201420858502388,0.10778894275426865,0.2786816656589508,0.05238935723900795,0.2786816656589508,0.21922990679740906,fear
40,"You'll wonder, madam, to hear me add, that I have been there very often.",surprise,0.966439962387085,0.0033233000431209803,0.019261160865426064,0.0021478193812072277,0.966439962387085,0.004810928367078304,0.001902873395010829,0.0021139185409992933,0.019261160865426064,0.9471788015216589,neutral
40,"The _asmack_, or Turkish veil, is become not only very easy, but agreeable to me; and, if it was not, I would be content to endure some inconveniency, to gratify a passion that is become so powerful with me, as curiosity.",joy,0.826411247253418,0.826411247253418,0.14134246110916138,0.009219923987984657,0.002685402287170291,0.006404164247214794,0.0009875582763925195,0.012949214316904545,0.14134246110916138,0.6850687861442566,neutral
40,"And, indeed, the pleasure of going in a barge to Chelsea, is not comparable to that of rowing upon the canal of the sea here, where, for twenty miles together, down the Bosphorus, the most beautiful variety of prospects present themselves.",joy,0.9593384861946106,0.9593384861946106,0.016867192462086678,0.0037004840560257435,0.004019761458039284,0.0012141747865825891,0.0038477773778140545,0.01101223099976778,0.016867192462086678,0.9424712937325239,neutral
40,"The Asian side is covered with fruit-trees, villages, and the most delightful landskips (sic) in nature; on the European, stands Constantinople, situated on seven hills.--The unequal heights make it seem as large again as it is, (though one of the largest cities in the world) shewing an agreeable mixture of gardens, pine and cypress-trees, palaces, mosques, and public buildings, raised one above another, with as much beauty and appearance of symmetry, as your ladyship ever saw in a cabinet, adorned by the most skilful hands, where jars shew themselves above jars, mixed with canisters, babies and candlesticks.",joy,0.6253909468650818,0.6253909468650818,0.27274850010871887,0.010231459513306618,0.014002998359501362,0.004731135908514261,0.0020255737472325563,0.07086941599845886,0.27274850010871887,0.3526424467563629,neutral
40,This is a very odd comparison; but it gives me an exact idea of the thing.,disgust,0.4546665549278259,0.007607662118971348,0.43048784136772156,0.005014353431761265,0.08693618327379227,0.009351268410682678,0.0059361704625189304,0.4546665549278259,0.43048784136772156,0.02417871356010437,neutral
40,I have taken care to see as much of the seraglio as is to be seen.,neutral,0.937823474407196,0.01359990332275629,0.937823474407196,0.0066552236676216125,0.015289658680558205,0.0047092074528336525,0.001931347418576479,0.019991202279925346,0.019991202279925346,0.9178322721272707,disgust
40,"It is on a point of land running into the sea; a palace of prodigious extent, but very irregular.",neutral,0.535816490650177,0.006758334115147591,0.535816490650177,0.006620710249990225,0.33578917384147644,0.013571277260780334,0.05075351893901825,0.05069055035710335,0.33578917384147644,0.20002731680870056,surprise
40,"The gardens take in a large compass of ground, full of high cypress-trees, which is all I know of them.",neutral,0.8522198796272278,0.006156834773719311,0.8522198796272278,0.003839526791125536,0.09889138489961624,0.010456987656652927,0.005682218354195356,0.022753261029720306,0.09889138489961624,0.7533284947276115,surprise
40,"The buildings are all of white stone, leaded on the top, with gilded turrets and spires, which look very magnificent; and, indeed, I believe there is no Christian-king's palace half so large.",neutral,0.5702365636825562,0.23847556114196777,0.5702365636825562,0.007259855512529612,0.10580124706029892,0.015925208106637,0.007090115454047918,0.05521146580576897,0.23847556114196777,0.3317610025405884,joy
40,"There are six large courts in it, all built round, and set with trees, having galleries of stone; one of these for the guard, another for the slaves, another for the officers of the kitchen, another for the stables, the fifth for the divan, and the sixth for the apartment destined for audiences.",neutral,0.8310055732727051,0.015463678166270256,0.8310055732727051,0.012805845588445663,0.07387091964483261,0.013943132944405079,0.006216468755155802,0.04669440537691116,0.07387091964483261,0.7571346536278725,surprise
40,"On the ladies side, there are, at least, as many more, with distinct courts belonging to their eunuchs and attendants, their kitchens, &c. THE next remarkable structure is that of St Sophia which is very difficult to see.",surprise,0.5025050640106201,0.009678535163402557,0.45505669713020325,0.005100772250443697,0.5025050640106201,0.006207331083714962,0.006666451692581177,0.01478517148643732,0.45505669713020325,0.04744836688041687,neutral
40,"I was forced to send three times to the _caimairam_, (the governor of the town) and he assembled the chief _effendis_, or heads of the law, and enquired of the _mufti_, whether it was lawful to permit it.",anger,0.7574908137321472,0.004866124130785465,0.0553104542195797,0.03159226104617119,0.006599235814064741,0.7574908137321472,0.06535594165325165,0.07878527045249939,0.07878527045249939,0.6787055432796478,disgust
40,"They passed some days in this important debate; but I insisting on my request, permission was granted.",anger,0.2829395532608032,0.03656885027885437,0.19615866243839264,0.2459391951560974,0.02534833550453186,0.2829395532608032,0.06916279345750809,0.14388267695903778,0.2459391951560974,0.03700035810470581,sadness
40,"I can't be informed why the Turks are more delicate on the subject of this mosque, than on any of the others, where what Christian pleases may enter without scruple.",neutral,0.6554797887802124,0.0036157281138002872,0.6554797887802124,0.01677441969513893,0.026993807405233383,0.020938744768500328,0.14114636182785034,0.13505113124847412,0.14114636182785034,0.5143334269523621,fear
40,"I fancy they imagine, that, having been once consecrated, people, on pretence of curiosity, might profane it with prayers, particularly to those saints, who are still very visible in Mosaic work, and no other way defaced but by the decays of time; for it is absolutely false, though so universally asserted, that the Turks defaced all the images that they found in the city.",disgust,0.7702524662017822,0.001480493345297873,0.043815918266773224,0.0061355032958090305,0.002930071670562029,0.17137522995471954,0.004010261036455631,0.7702524662017822,0.17137522995471954,0.5988772362470627,anger
40,"The dome of St Sophia is said to be one hundred and thirteen feet diameter, built upon arches, sustained by vast pillars of marble, the pavement and stair-case marble.",neutral,0.6764035224914551,0.016453661024570465,0.6764035224914551,0.017736367881298065,0.12479282915592194,0.03709691762924194,0.024918783456087112,0.10259785503149033,0.12479282915592194,0.5516106933355331,surprise
40,"There are two rows of galleries, supported with pillars of party-coloured (sic) marble, and the whole roof Mosaic work, part of which decays very fast, and drops down.",neutral,0.8204831480979919,0.006569781806319952,0.8204831480979919,0.008444714359939098,0.08727750182151794,0.008043916895985603,0.002788529032841325,0.06639239937067032,0.08727750182151794,0.733205646276474,surprise
40,"They presented me a handful of it; its composition seems to me a sort of glass, or that paste with which they make counterfeit jewels.",neutral,0.7362372875213623,0.003796735778450966,0.7362372875213623,0.0063431463204324245,0.027855711057782173,0.024851355701684952,0.009715518914163113,0.19120027124881744,0.19120027124881744,0.5450370162725449,disgust
40,"They shew here the tomb of the emperor Constantine, for which they have a great veneration.",neutral,0.5575388669967651,0.021450353786349297,0.5575388669967651,0.011578553356230259,0.006517636589705944,0.03413190320134163,0.0028341400902718306,0.3659485876560211,0.3659485876560211,0.19159027934074402,disgust
40,"THIS is a dull, imperfect description, of this celebrated building; but I understand architecture so little, that I am afraid of talking nonsense, in endeavouring to speak of it particularly.",fear,0.7948160171508789,0.00244427309371531,0.08766474574804306,0.05824869126081467,0.008224375545978546,0.005527461878955364,0.7948160171508789,0.04307456687092781,0.08766474574804306,0.7071512714028358,neutral
40,"Perhaps I am in the wrong, but some Turkish mosques please me better.",neutral,0.7152748703956604,0.004078001715242863,0.7152748703956604,0.10972391813993454,0.004155697301030159,0.0279526524245739,0.015803257003426552,0.12301160395145416,0.12301160395145416,0.5922632664442062,disgust
40,"That of sultan Solyman is an exact square, with four fine towers in the angles, in the midst is a noble cupola, supported with beautiful marble pillars; two lesser at the ends, supported in the same manner; the pavement and gallery round the mosque, of marble; under the great cupola is a fountain, adorned with such fine coloured pillars, that I can hardly think them natural marble; on one side is the pulpit, of white marble, and on the other, the little gallery for the grand signior.",neutral,0.3577883839607239,0.10628558695316315,0.3577883839607239,0.025056026875972748,0.30801841616630554,0.02966008521616459,0.01729169860482216,0.1558997929096222,0.30801841616630554,0.049769967794418335,surprise
40,"A fine stair-case leads to it, and it is built up with gilded lattices.",neutral,0.6722373962402344,0.08163197338581085,0.6722373962402344,0.015406535007059574,0.07379840314388275,0.02677895501255989,0.00402194494381547,0.12612473964691162,0.12612473964691162,0.5461126565933228,disgust
