word,language,count,pos
recherche,fr,3,NOUN
directeur,fr,1,NOUN
bois,fr,21,NOUN
retour,fr,11,NOUN
principale,fr,1,NOUN
terme,fr,3,NOUN
révolution,fr,1,NOUN
objet,fr,7,NOUN
question,fr,6,NOUN
plan,fr,1,NOUN
médaille,fr,7,NOUN
écrivain,fr,3,NOUN
compagnie,fr,7,NOUN
italien,fr,8,NOUN
parc,fr,1,NOUN
mouvement,fr,1,NOUN
moyen,fr,8,NOUN
peintre,fr,2,NOUN
voix,fr,5,NOUN
district,fr,1,NOUN
pont,fr,9,NOUN
air,fr,46,NOUN
sein,fr,4,NOUN
milieu,fr,18,NOUN
gauche,fr,2,NOUN
action,fr,2,NOUN
victoire,fr,4,NOUN
durée,fr,1,NOUN
sens,fr,9,NOUN
personne,fr,53,NOUN
rencontre,fr,1,NOUN
quartier,fr,3,NOUN
honneur,fr,32,NOUN
cause,fr,17,NOUN
journal,fr,1,NOUN
taille,fr,14,NOUN
sujet,fr,35,NOUN
croix,fr,4,NOUN
joue,fr,2,NOUN
moment,fr,8,NOUN
chapelle,fr,2,NOUN
russe,fr,3,NOUN
abord,fr,12,NOUN
monument,fr,2,NOUN
classe,fr,1,NOUN
droite,fr,2,NOUN
espace,fr,2,NOUN
fer,fr,2,NOUN
activité,fr,1,NOUN
cadre,fr,2,NOUN
lac,fr,1,NOUN
cour,fr,61,NOUN
adresse,fr,2,NOUN
nature,fr,17,NOUN
plupart,fr,3,NOUN
dame,fr,32,NOUN
mesure,fr,2,NOUN
force,fr,6,NOUN
couleur,fr,23,NOUN
collection,fr,6,NOUN
capitale,fr,4,NOUN
côte,fr,1,NOUN
façon,fr,9,NOUN
combat,fr,2,NOUN
passage,fr,8,NOUN
entrée,fr,4,NOUN
présence,fr,2,NOUN
course,fr,2,NOUN
ceinture,fr,8,NOUN
tableau,fr,18,NOUN
maître,fr,16,NOUN
marque,fr,13,NOUN
intérieur,fr,1,NOUN
qualité,fr,29,NOUN
patrimoine,fr,1,NOUN
com,fr,1,NOUN
tours,fr,1,NOUN
nuit,fr,25,NOUN
prise,fr,2,NOUN
vitesse,fr,2,NOUN
chemin,fr,8,NOUN
avis,fr,2,NOUN
salle,fr,12,NOUN
carte,fr,1,NOUN
travers,fr,4,NOUN
valeur,fr,2,NOUN
palais,fr,32,NOUN
situation,fr,7,NOUN
vallée,fr,4,NOUN
occasion,fr,26,NOUN
chambre,fr,44,NOUN
glace,fr,4,NOUN
mot,fr,24,NOUN
main,fr,24,NOUN
assemblée,fr,10,NOUN
hôtel,fr,5,NOUN
catholique,fr,3,NOUN
campagne,fr,13,NOUN
traduction,fr,7,NOUN
départ,fr,7,NOUN
choix,fr,1,NOUN
coup,fr,13,NOUN
enfant,fr,11,NOUN
défense,fr,2,NOUN
vice,fr,6,NOUN
hiver,fr,12,NOUN
fondation,fr,1,NOUN
cœur,fr,11,NOUN
bâtiment,fr,6,NOUN
amour,fr,23,NOUN
mont,fr,8,NOUN
science,fr,5,NOUN
traité,fr,1,NOUN
idée,fr,28,NOUN
littérature,fr,1,NOUN
sol,fr,1,NOUN
chaîne,fr,2,NOUN
ouvrage,fr,7,NOUN
ex,fr,3,NOUN
fond,fr,5,NOUN
mode,fr,17,NOUN
original,fr,2,NOUN
espagnol,fr,4,NOUN
composition,fr,3,NOUN
garde,fr,12,NOUN
comédie,fr,6,NOUN
empereur,fr,46,NOUN
capitaine,fr,6,NOUN
commission,fr,6,NOUN
présent,fr,48,NOUN
taux,fr,1,NOUN
architecture,fr,10,NOUN
transport,fr,5,NOUN
sort,fr,1,NOUN
pièce,fr,14,NOUN
pratique,fr,1,NOUN
usage,fr,45,NOUN
secrétaire,fr,1,NOUN
chose,fr,49,NOUN
accès,fr,1,NOUN
marché,fr,9,NOUN
charge,fr,1,NOUN
économie,fr,1,NOUN
longueur,fr,4,NOUN
arrivée,fr,8,NOUN
protection,fr,5,NOUN
commerce,fr,12,NOUN
parties,fr,1,NOUN
fiction,fr,1,NOUN
intérêt,fr,5,NOUN
jeunesse,fr,2,NOUN
majorité,fr,1,NOUN
seigneur,fr,9,NOUN
santé,fr,9,NOUN
heure,fr,24,NOUN
feu,fr,21,NOUN
profession,fr,3,NOUN
voyage,fr,31,NOUN
signe,fr,3,NOUN
mariage,fr,9,NOUN
constitution,fr,1,NOUN
affaire,fr,12,NOUN
esprit,fr,24,NOUN
galerie,fr,17,NOUN
peuple,fr,33,NOUN
parlement,fr,1,NOUN
doute,fr,42,NOUN
mémoire,fr,2,NOUN
ami,fr,13,NOUN
éducation,fr,4,NOUN
officier,fr,13,NOUN
hauteur,fr,4,NOUN
camp,fr,3,NOUN
temple,fr,7,NOUN
importance,fr,1,NOUN
commandant,fr,2,NOUN
docteur,fr,3,NOUN
gouverneur,fr,11,NOUN
bassin,fr,6,NOUN
contrat,fr,3,NOUN
justice,fr,4,NOUN
semaine,fr,12,NOUN
pied,fr,27,NOUN
principe,fr,1,NOUN
bord,fr,17,NOUN
moitié,fr,12,NOUN
réponse,fr,10,NOUN
volume,fr,1,NOUN
courant,fr,1,NOUN
industrie,fr,1,NOUN
lettre,fr,65,NOUN
opération,fr,5,NOUN
paix,fr,2,NOUN
propriétaire,fr,2,NOUN
journée,fr,4,NOUN
sœur,fr,17,NOUN
opéra,fr,7,NOUN
montagne,fr,20,NOUN
découverte,fr,1,NOUN
front,fr,7,NOUN
champ,fr,14,NOUN
religieux,fr,5,NOUN
propos,fr,11,NOUN
romaine,fr,1,NOUN
motif,fr,4,NOUN
chant,fr,4,NOUN
colonel,fr,2,NOUN
soleil,fr,9,NOUN
peinture,fr,8,NOUN
figure,fr,14,NOUN
gens,fr,23,NOUN
liberté,fr,30,NOUN
fête,fr,5,NOUN
canal,fr,7,NOUN
offre,fr,3,NOUN
caractère,fr,7,NOUN
bleu,fr,2,NOUN
sommet,fr,1,NOUN
matière,fr,2,NOUN
médecin,fr,6,NOUN
lance,fr,1,NOUN
besoin,fr,6,NOUN
avance,fr,2,NOUN
religion,fr,23,NOUN
successeur,fr,2,NOUN
somme,fr,1,NOUN
réserve,fr,1,NOUN
résumé,fr,1,NOUN
rose,fr,14,NOUN
philosophie,fr,2,NOUN
expression,fr,7,NOUN
cheval,fr,28,NOUN
communication,fr,1,NOUN
jardin,fr,28,NOUN
olivier,fr,2,NOUN
historien,fr,1,NOUN
relation,fr,9,NOUN
abbé,fr,2,NOUN
expérience,fr,2,NOUN
extérieur,fr,3,NOUN
prison,fr,1,NOUN
distance,fr,9,NOUN
capacité,fr,1,NOUN
tradition,fr,1,NOUN
étoile,fr,1,NOUN
marche,fr,15,NOUN
office,fr,4,NOUN
masse,fr,1,NOUN
arc,fr,2,NOUN
tombe,fr,2,NOUN
ton,fr,12,NOUN
acte,fr,3,NOUN
héros,fr,5,NOUN
filles,fr,5,NOUN
midi,fr,2,NOUN
ciel,fr,5,NOUN
rang,fr,18,NOUN
maladie,fr,7,NOUN
autorité,fr,2,NOUN
édifice,fr,13,NOUN
sorte,fr,11,NOUN
peine,fr,31,NOUN
absence,fr,2,NOUN
circuit,fr,1,NOUN
danse,fr,10,NOUN
fleuve,fr,7,NOUN
univers,fr,1,NOUN
écriture,fr,1,NOUN
chœur,fr,1,NOUN
résidence,fr,5,NOUN
portrait,fr,5,NOUN
sang,fr,3,NOUN
prédécesseur,fr,1,NOUN
retraite,fr,4,NOUN
description,fr,31,NOUN
table,fr,8,NOUN
emploi,fr,1,NOUN
alliance,fr,1,NOUN
bout,fr,17,NOUN
voiture,fr,12,NOUN
étranger,fr,10,NOUN
secret,fr,6,NOUN
couple,fr,1,NOUN
col,fr,4,NOUN
soir,fr,20,NOUN
différence,fr,10,NOUN
bateau,fr,2,NOUN
changement,fr,2,NOUN
faveur,fr,8,NOUN
vis,fr,1,NOUN
concert,fr,2,NOUN
vente,fr,1,NOUN
bras,fr,18,NOUN
proposition,fr,1,NOUN
visite,fr,24,NOUN
solution,fr,1,NOUN
mur,fr,4,NOUN
façade,fr,1,NOUN
statue,fr,17,NOUN
tente,fr,6,NOUN
huile,fr,1,NOUN
contraire,fr,17,NOUN
vierge,fr,5,NOUN
cercle,fr,5,NOUN
mari,fr,25,NOUN
attention,fr,26,NOUN
fontaine,fr,19,NOUN
prêtre,fr,7,NOUN
monastère,fr,4,NOUN
dos,fr,4,NOUN
lecture,fr,2,NOUN
branche,fr,3,NOUN
pointe,fr,3,NOUN
vin,fr,13,NOUN
recueil,fr,1,NOUN
endroit,fr,11,NOUN
bus,fr,1,NOUN
arme,fr,4,NOUN
erreur,fr,5,NOUN
arbre,fr,20,NOUN
possibilité,fr,1,NOUN
occupation,fr,7,NOUN
vent,fr,5,NOUN
princesse,fr,11,NOUN
volonté,fr,6,NOUN
race,fr,1,NOUN
machine,fr,8,NOUN
antique,fr,7,NOUN
manche,fr,13,NOUN
dimanche,fr,5,NOUN
fil,fr,2,NOUN
accident,fr,10,NOUN
cérémonie,fr,11,NOUN
discours,fr,2,NOUN
échange,fr,2,NOUN
langage,fr,10,NOUN
spectacle,fr,21,NOUN
moulin,fr,1,NOUN
musicien,fr,1,NOUN
poésie,fr,3,NOUN
aventure,fr,7,NOUN
guide,fr,5,NOUN
événement,fr,1,NOUN
tiers,fr,1,NOUN
lendemain,fr,9,NOUN
orange,fr,2,NOUN
matin,fr,12,NOUN
flotte,fr,1,NOUN
monsieur,fr,30,NOUN
dames,fr,54,NOUN
couronne,fr,4,NOUN
trophée,fr,1,NOUN
aspect,fr,1,NOUN
envoyé,fr,5,NOUN
dispute,fr,4,NOUN
lune,fr,3,NOUN
serge,fr,1,NOUN
profil,fr,1,NOUN
cabinet,fr,8,NOUN
vision,fr,1,NOUN
dehors,fr,4,NOUN
grecque,fr,6,NOUN
œil,fr,50,NOUN
récit,fr,4,NOUN
climat,fr,9,NOUN
instrument,fr,1,NOUN
automne,fr,1,NOUN
animal,fr,5,NOUN
papier,fr,3,NOUN
plante,fr,1,NOUN
boulevard,fr,1,NOUN
preuve,fr,12,NOUN
sable,fr,1,NOUN
noblesse,fr,6,NOUN
toile,fr,2,NOUN
liaison,fr,1,NOUN
trône,fr,3,NOUN
ruisseau,fr,1,NOUN
roche,fr,1,NOUN
largeur,fr,1,NOUN
foi,fr,6,NOUN
nation,fr,17,NOUN
notion,fr,3,NOUN
catalogue,fr,1,NOUN
étage,fr,8,NOUN
hongrois,fr,5,NOUN
post,fr,2,NOUN
ennemi,fr,1,NOUN
indien,fr,3,NOUN
consommation,fr,1,NOUN
condition,fr,4,NOUN
plaine,fr,12,NOUN
perte,fr,4,NOUN
portée,fr,1,NOUN
quantité,fr,24,NOUN
estime,fr,2,NOUN
couverture,fr,3,NOUN
cuisine,fr,4,NOUN
disposition,fr,5,NOUN
sénat,fr,2,NOUN
vaisseau,fr,10,NOUN
inscription,fr,7,NOUN
confiance,fr,1,NOUN
augmentation,fr,1,NOUN
oncle,fr,1,NOUN
génie,fr,3,NOUN
canon,fr,1,NOUN
sculpture,fr,5,NOUN
peau,fr,6,NOUN
vieille,fr,1,NOUN
poule,fr,2,NOUN
conservation,fr,1,NOUN
équipage,fr,5,NOUN
impression,fr,3,NOUN
conséquence,fr,5,NOUN
vérité,fr,33,NOUN
mérite,fr,7,NOUN
samedi,fr,1,NOUN
remarque,fr,5,NOUN
chinoise,fr,1,NOUN
phrase,fr,1,NOUN
menace,fr,1,NOUN
poursuite,fr,1,NOUN
parole,fr,9,NOUN
diamètre,fr,1,NOUN
conduite,fr,6,NOUN
conscience,fr,2,NOUN
peur,fr,3,NOUN
crime,fr,8,NOUN
chrétienne,fr,3,NOUN
respect,fr,10,NOUN
vendredi,fr,4,NOUN
aile,fr,1,NOUN
carré,fr,2,NOUN
lit,fr,9,NOUN
loup,fr,1,NOUN
détroit,fr,2,NOUN
mémoires,fr,1,NOUN
faute,fr,5,NOUN
million,fr,1,NOUN
contribution,fr,1,NOUN
gris,fr,1,NOUN
danger,fr,8,NOUN
détail,fr,17,NOUN
variété,fr,5,NOUN
river,fr,1,NOUN
conquête,fr,3,NOUN
neige,fr,11,NOUN
défaut,fr,6,NOUN
paysage,fr,2,NOUN
couvent,fr,10,NOUN
violence,fr,1,NOUN
sir,fr,1,NOUN
déclaration,fr,1,NOUN
extrémité,fr,1,NOUN
colonne,fr,18,NOUN
créateur,fr,1,NOUN
environs,fr,5,NOUN
passion,fr,15,NOUN
secours,fr,2,NOUN
chrétien,fr,34,NOUN
ange,fr,3,NOUN
opinion,fr,5,NOUN
lundi,fr,3,NOUN
avantage,fr,7,NOUN
métier,fr,2,NOUN
mélange,fr,3,NOUN
autrichien,fr,4,NOUN
traversée,fr,1,NOUN
antiquité,fr,4,NOUN
nez,fr,1,NOUN
meurtre,fr,2,NOUN
élite,fr,1,NOUN
verre,fr,4,NOUN
queue,fr,4,NOUN
revenu,fr,3,NOUN
regard,fr,2,NOUN
amitié,fr,8,NOUN
dossier,fr,1,NOUN
oiseau,fr,1,NOUN
ambassadeur,fr,8,NOUN
possession,fr,3,NOUN
lecteur,fr,1,NOUN
goût,fr,23,NOUN
observation,fr,3,NOUN
colline,fr,2,NOUN
trésor,fr,4,NOUN
difficulté,fr,2,NOUN
ombre,fr,9,NOUN
vapeur,fr,1,NOUN
soldat,fr,11,NOUN
veille,fr,2,NOUN
pluie,fr,3,NOUN
amie,fr,7,NOUN
intention,fr,5,NOUN
précision,fr,1,NOUN
degré,fr,1,NOUN
correspondance,fr,4,NOUN
visage,fr,26,NOUN
réflexion,fr,12,NOUN
mariée,fr,1,NOUN
sexe,fr,5,NOUN
séjour,fr,10,NOUN
surprise,fr,13,NOUN
juif,fr,8,NOUN
séparation,fr,2,NOUN
pavillon,fr,2,NOUN
distinction,fr,2,NOUN
four,fr,2,NOUN
autel,fr,4,NOUN
plat,fr,10,NOUN
troupe,fr,16,NOUN
ha,fr,1,NOUN
instant,fr,8,NOUN
désert,fr,9,NOUN
bourse,fr,14,NOUN
froid,fr,19,NOUN
réputation,fr,2,NOUN
ronde,fr,1,NOUN
apparence,fr,4,NOUN
couche,fr,3,NOUN
veuve,fr,12,NOUN
cesse,fr,1,NOUN
exercice,fr,2,NOUN
héritier,fr,3,NOUN
voile,fr,13,NOUN
marchand,fr,11,NOUN
assassinat,fr,1,NOUN
attitude,fr,4,NOUN
jugement,fr,3,NOUN
conséquent,fr,2,NOUN
rayon,fr,2,NOUN
nécessité,fr,1,NOUN
vocation,fr,1,NOUN
épée,fr,1,NOUN
copie,fr,3,NOUN
morceau,fr,9,NOUN
pyramide,fr,1,NOUN
plaisir,fr,57,NOUN
domination,fr,12,NOUN
équilibre,fr,1,NOUN
examen,fr,1,NOUN
héritage,fr,1,NOUN
pain,fr,3,NOUN
toit,fr,1,NOUN
opus,fr,1,NOUN
écart,fr,2,NOUN
signal,fr,1,NOUN
crédit,fr,1,NOUN
fuite,fr,2,NOUN
dôme,fr,8,NOUN
hasard,fr,1,NOUN
acier,fr,1,NOUN
silence,fr,5,NOUN
lait,fr,2,NOUN
charbon,fr,2,NOUN
dénomination,fr,1,NOUN
fruit,fr,12,NOUN
marbre,fr,36,NOUN
trait,fr,4,NOUN
étendue,fr,6,NOUN
mar,fr,1,NOUN
intelligence,fr,4,NOUN
chaleur,fr,11,NOUN
chaussée,fr,2,NOUN
beauté,fr,43,NOUN
décoration,fr,3,NOUN
alphabet,fr,1,NOUN
réception,fr,2,NOUN
témoin,fr,2,NOUN
conte,fr,2,NOUN
horreur,fr,5,NOUN
fenêtre,fr,16,NOUN
morale,fr,2,NOUN
égard,fr,10,NOUN
cheveux,fr,1,NOUN
comtesse,fr,9,NOUN
fleur,fr,22,NOUN
turc,fr,111,NOUN
consul,fr,1,NOUN
paradis,fr,3,NOUN
tempête,fr,4,NOUN
bonheur,fr,10,NOUN
moine,fr,1,NOUN
cuivre,fr,1,NOUN
viande,fr,1,NOUN
escalier,fr,8,NOUN
diable,fr,3,NOUN
centaine,fr,1,NOUN
racine,fr,1,NOUN
descente,fr,1,NOUN
magasin,fr,1,NOUN
explication,fr,2,NOUN
duchesse,fr,7,NOUN
logement,fr,6,NOUN
attentat,fr,1,NOUN
cellule,fr,3,NOUN
courage,fr,6,NOUN
plume,fr,5,NOUN
démarche,fr,1,NOUN
perspective,fr,4,NOUN
doctrine,fr,3,NOUN
effort,fr,1,NOUN
bouche,fr,3,NOUN
masque,fr,1,NOUN
gloire,fr,2,NOUN
comparaison,fr,4,NOUN
globe,fr,2,NOUN
ballon,fr,1,NOUN
audience,fr,7,NOUN
diversité,fr,2,NOUN
rocher,fr,5,NOUN
chêne,fr,1,NOUN
berger,fr,2,NOUN
particularité,fr,4,NOUN
jeudi,fr,3,NOUN
anges,fr,1,NOUN
étang,fr,2,NOUN
attente,fr,1,NOUN
voûte,fr,2,NOUN
repos,fr,5,NOUN
neutralité,fr,1,NOUN
destin,fr,2,NOUN
confusion,fr,1,NOUN
clergé,fr,1,NOUN
mosquée,fr,26,NOUN
autrichienne,fr,1,NOUN
arsenal,fr,1,NOUN
robe,fr,12,NOUN
écurie,fr,1,NOUN
triomphe,fr,2,NOUN
tribune,fr,2,NOUN
commis,fr,3,NOUN
pomme,fr,1,NOUN
justification,fr,1,NOUN
richesse,fr,6,NOUN
mardi,fr,2,NOUN
cerveau,fr,1,NOUN
sentiment,fr,5,NOUN
habitude,fr,2,NOUN
témoignage,fr,1,NOUN
nage,fr,1,NOUN
tombeau,fr,9,NOUN
bruit,fr,6,NOUN
devise,fr,4,NOUN
mercredi,fr,3,NOUN
royaumes,fr,1,NOUN
volontaire,fr,1,NOUN
vertu,fr,3,NOUN
messe,fr,1,NOUN
obligation,fr,2,NOUN
abri,fr,5,NOUN
foule,fr,6,NOUN
miroir,fr,1,NOUN
hongroise,fr,1,NOUN
magie,fr,1,NOUN
dégât,fr,1,NOUN
chaire,fr,3,NOUN
maxime,fr,4,NOUN
coin,fr,5,NOUN
arcade,fr,4,NOUN
plomb,fr,2,NOUN
envie,fr,14,NOUN
bâton,fr,3,NOUN
sac,fr,2,NOUN
flûte,fr,2,NOUN
chasseur,fr,1,NOUN
trou,fr,6,NOUN
appartement,fr,17,NOUN
pèlerinage,fr,1,NOUN
soin,fr,23,NOUN
folie,fr,3,NOUN
comédien,fr,1,NOUN
instance,fr,5,NOUN
vigne,fr,7,NOUN
citoyen,fr,1,NOUN
grille,fr,2,NOUN
hébreu,fr,1,NOUN
vignoble,fr,1,NOUN
roue,fr,1,NOUN
cavalier,fr,2,NOUN
espérance,fr,1,NOUN
évènement,fr,1,NOUN
catholicisme,fr,1,NOUN
grandeur,fr,15,NOUN
hôte,fr,1,NOUN
revers,fr,1,NOUN
signification,fr,3,NOUN
épaisseur,fr,3,NOUN
chapeau,fr,2,NOUN
uniforme,fr,1,NOUN
serment,fr,2,NOUN
scandale,fr,2,NOUN
repas,fr,9,NOUN
luxe,fr,4,NOUN
maîtresse,fr,1,NOUN
impératrice,fr,25,NOUN
barbe,fr,5,NOUN
dette,fr,1,NOUN
dessert,fr,1,NOUN
renard,fr,2,NOUN
esclavage,fr,2,NOUN
proportion,fr,2,NOUN
bal,fr,3,NOUN
tort,fr,2,NOUN
vengeance,fr,1,NOUN
ancêtre,fr,1,NOUN
souveraineté,fr,1,NOUN
sauveur,fr,2,NOUN
mathématique,fr,1,NOUN
grace,fr,13,NOUN
more,fr,1,NOUN
bête,fr,4,NOUN
joie,fr,3,NOUN
douleur,fr,5,NOUN
pacte,fr,1,NOUN
foire,fr,4,NOUN
excellence,fr,1,NOUN
corruption,fr,1,NOUN
pin,fr,1,NOUN
loge,fr,2,NOUN
mets,fr,3,NOUN
bain,fr,18,NOUN
poudre,fr,2,NOUN
minuit,fr,1,NOUN
buste,fr,1,NOUN
parade,fr,1,NOUN
peste,fr,6,NOUN
controverse,fr,1,NOUN
divorce,fr,1,NOUN
paiement,fr,1,NOUN
parent,fr,4,NOUN
gravité,fr,4,NOUN
pente,fr,1,NOUN
patrie,fr,3,NOUN
pauvreté,fr,2,NOUN
monstre,fr,1,NOUN
geste,fr,8,NOUN
arménien,fr,5,NOUN
domestique,fr,7,NOUN
patriarche,fr,1,NOUN
jet,fr,1,NOUN
constance,fr,2,NOUN
trajet,fr,2,NOUN
soie,fr,8,NOUN
gorge,fr,7,NOUN
pilier,fr,8,NOUN
diamant,fr,11,NOUN
drogue,fr,1,NOUN
fusil,fr,3,NOUN
conducteur,fr,1,NOUN
horloge,fr,1,NOUN
plafond,fr,3,NOUN
allée,fr,1,NOUN
plainte,fr,1,NOUN
banc,fr,5,NOUN
corde,fr,1,NOUN
bouton,fr,7,NOUN
spirituel,fr,1,NOUN
rivalité,fr,1,NOUN
plaisance,fr,1,NOUN
sourire,fr,7,NOUN
sommeil,fr,2,NOUN
divinité,fr,1,NOUN
indication,fr,1,NOUN
jul,fr,4,NOUN
amant,fr,10,NOUN
cou,fr,8,NOUN
miracle,fr,5,NOUN
créature,fr,2,NOUN
thé,fr,5,NOUN
bonnet,fr,6,NOUN
boutique,fr,9,NOUN
monarque,fr,5,NOUN
jésuite,fr,4,NOUN
voyageur,fr,18,NOUN
cuir,fr,1,NOUN
carnaval,fr,1,NOUN
intrigue,fr,3,NOUN
encre,fr,1,NOUN
invitation,fr,1,NOUN
arche,fr,1,NOUN
préférence,fr,6,NOUN
promenade,fr,3,NOUN
prétexte,fr,1,NOUN
sabre,fr,1,NOUN
borne,fr,1,NOUN
rez,fr,2,NOUN
planche,fr,1,NOUN
oreille,fr,8,NOUN
généalogie,fr,1,NOUN
martyr,fr,1,NOUN
assassin,fr,1,NOUN
conversation,fr,7,NOUN
prose,fr,2,NOUN
intervalle,fr,1,NOUN
quarantaine,fr,2,NOUN
tapis,fr,10,NOUN
coton,fr,2,NOUN
herbe,fr,2,NOUN
crâne,fr,1,NOUN
manufacture,fr,2,NOUN
porteur,fr,2,NOUN
cinquantaine,fr,1,NOUN
trahison,fr,3,NOUN
étiquette,fr,1,NOUN
billet,fr,3,NOUN
répétition,fr,2,NOUN
élévation,fr,1,NOUN
jonction,fr,1,NOUN
nid,fr,3,NOUN
ruine,fr,13,NOUN
olive,fr,1,NOUN
sagesse,fr,1,NOUN
compatriote,fr,2,NOUN
bœuf,fr,4,NOUN
banquier,fr,1,NOUN
cri,fr,1,NOUN
insigne,fr,2,NOUN
nageur,fr,1,NOUN
collier,fr,3,NOUN
cloître,fr,2,NOUN
excès,fr,5,NOUN
garantie,fr,1,NOUN
jambe,fr,5,NOUN
bouteille,fr,1,NOUN
reproche,fr,2,NOUN
poitrine,fr,1,NOUN
pot,fr,4,NOUN
clef,fr,3,NOUN
pardon,fr,2,NOUN
fidélité,fr,1,NOUN
œuf,fr,2,NOUN
ruban,fr,5,NOUN
odeur,fr,1,NOUN
esclave,fr,26,NOUN
sûreté,fr,3,NOUN
danseur,fr,2,NOUN
nièce,fr,2,NOUN
auberge,fr,5,NOUN
mercier,fr,1,NOUN
marée,fr,1,NOUN
proie,fr,1,NOUN
coutume,fr,9,NOUN
pompe,fr,1,NOUN
dia,fr,1,NOUN
rebelle,fr,1,NOUN
tronc,fr,1,NOUN
pension,fr,4,NOUN
brune,fr,1,NOUN
grenier,fr,2,NOUN
grain,fr,3,NOUN
charme,fr,5,NOUN
douzaine,fr,2,NOUN
compagne,fr,1,NOUN
mouton,fr,3,NOUN
prairie,fr,2,NOUN
bétail,fr,1,NOUN
défilé,fr,1,NOUN
promesse,fr,1,NOUN
croyance,fr,2,NOUN
abondance,fr,8,NOUN
laine,fr,3,NOUN
spectateur,fr,3,NOUN
dignité,fr,3,NOUN
boisson,fr,1,NOUN
nuage,fr,2,NOUN
doigt,fr,4,NOUN
flamme,fr,1,NOUN
trésorier,fr,2,NOUN
lampe,fr,4,NOUN
miel,fr,1,NOUN
genou,fr,7,NOUN
gré,fr,6,NOUN
confluent,fr,1,NOUN
imagination,fr,2,NOUN
célébration,fr,1,NOUN
approbation,fr,1,NOUN
sépulture,fr,2,NOUN
fauteuil,fr,1,NOUN
certitude,fr,1,NOUN
épaule,fr,7,NOUN
cascade,fr,3,NOUN
intendant,fr,1,NOUN
paquet,fr,2,NOUN
crystal,fr,2,NOUN
favori,fr,6,NOUN
selle,fr,1,NOUN
procession,fr,4,NOUN
torture,fr,2,NOUN
divertissement,fr,3,NOUN
cheminée,fr,1,NOUN
paysan,fr,11,NOUN
permission,fr,4,NOUN
farine,fr,2,NOUN
poil,fr,1,NOUN
fossé,fr,2,NOUN
éloge,fr,4,NOUN
mosaïque,fr,2,NOUN
dent,fr,2,NOUN
espion,fr,1,NOUN
soumission,fr,2,NOUN
majesté,fr,7,NOUN
enthousiasme,fr,2,NOUN
singe,fr,1,NOUN
brise,fr,2,NOUN
menu,fr,1,NOUN
parfum,fr,5,NOUN
obstacle,fr,1,NOUN
multitude,fr,2,NOUN
crainte,fr,7,NOUN
coupole,fr,1,NOUN
chaise,fr,12,NOUN
gueule,fr,1,NOUN
fumée,fr,1,NOUN
paille,fr,2,NOUN
coquille,fr,3,NOUN
beurre,fr,2,NOUN
prélat,fr,1,NOUN
rame,fr,2,NOUN
bouquet,fr,2,NOUN
coffre,fr,1,NOUN
symétrie,fr,1,NOUN
plâtre,fr,1,NOUN
faction,fr,1,NOUN
roc,fr,1,NOUN
amas,fr,1,NOUN
voleur,fr,1,NOUN
baleine,fr,1,NOUN
tas,fr,2,NOUN
colombe,fr,1,NOUN
solitude,fr,1,NOUN
aqueduc,fr,2,NOUN
commencement,fr,2,NOUN
satisfaction,fr,12,NOUN
supériorité,fr,1,NOUN
orage,fr,1,NOUN
débris,fr,4,NOUN
innocence,fr,1,NOUN
muraille,fr,10,NOUN
échelon,fr,1,NOUN
raisin,fr,2,NOUN
âne,fr,2,NOUN
poignée,fr,1,NOUN
dépens,fr,1,NOUN
vase,fr,7,NOUN
pitié,fr,5,NOUN
niche,fr,1,NOUN
noix,fr,1,NOUN
simplicité,fr,3,NOUN
rumeur,fr,1,NOUN
affection,fr,1,NOUN
secte,fr,3,NOUN
boulanger,fr,2,NOUN
éclat,fr,4,NOUN
aiguille,fr,3,NOUN
gazette,fr,1,NOUN
considération,fr,6,NOUN
sacre,fr,1,NOUN
contradiction,fr,2,NOUN
plancher,fr,4,NOUN
pois,fr,1,NOUN
addition,fr,1,NOUN
loges,fr,1,NOUN
antiquités,fr,1,NOUN
bouillon,fr,1,NOUN
fondement,fr,1,NOUN
rameau,fr,1,NOUN
vêtement,fr,1,NOUN
corne,fr,2,NOUN
pêcheur,fr,1,NOUN
curiosité,fr,27,NOUN
querelle,fr,5,NOUN
péché,fr,1,NOUN
marchande,fr,1,NOUN
deuil,fr,4,NOUN
incertitude,fr,1,NOUN
cordon,fr,3,NOUN
meurtrier,fr,1,NOUN
rideau,fr,1,NOUN
malédiction,fr,1,NOUN
justesse,fr,1,NOUN
insuffisance,fr,1,NOUN
ver,fr,2,NOUN
prudence,fr,1,NOUN
soupe,fr,2,NOUN
souhait,fr,1,NOUN
millier,fr,2,NOUN
mépris,fr,2,NOUN
vœu,fr,3,NOUN
ornement,fr,3,NOUN
ciment,fr,1,NOUN
veine,fr,4,NOUN
artisan,fr,3,NOUN
attachement,fr,2,NOUN
valet,fr,2,NOUN
escorte,fr,4,NOUN
admiration,fr,8,NOUN
fantaisie,fr,2,NOUN
humeur,fr,4,NOUN
apôtre,fr,2,NOUN
omnibus,fr,1,NOUN
crochet,fr,1,NOUN
porcelaine,fr,12,NOUN
nain,fr,3,NOUN
gêne,fr,2,NOUN
brouillard,fr,1,NOUN
camarade,fr,1,NOUN
soufre,fr,1,NOUN
protestation,fr,1,NOUN
laurier,fr,1,NOUN
narration,fr,1,NOUN
ride,fr,1,NOUN
méditation,fr,2,NOUN
fourrure,fr,7,NOUN
